id,name,year,metacritic_rating,reviewer_rating,positivity_ratio,to_beat_main,to_beat_extra,to_beat_completionist,extra_content_length,tags
2321870,Lawnmower Game: Zombies,2023,,5,1.5,,,,,Horror|Automobile Sim|Zombies|Driving|Exploration|Character Customization|Relaxing|Offroad|Racing|3D|Survival Horror|3D Fighter|Moddable|Indie|Linear|Singleplayer|Simulation|Cute|Open World
273850,Ski-World Simulator,2014,,2,0.2127659574468085,,,,,Simulation
410550,Tank: M1A1 Abrams Battle Simulation,2015,,5,1.6666666666666667,,,,,Retro|Simulation|Tanks|Classic
953290,Dinosaur Safari VR,2018,,5,0.7692307692307693,,,,,Free to Play|Dinosaurs|Simulation|VR|Early Access
769910,Flipped On,2018,,6,2.75,,,1.62,1.62,Perma Death|Offroad|Casual|Indie|Cartoony|Voxel|Singleplayer|Precision Platformer|Simulation
277751,The Count of Monster Disco,2014,,7,4.0,,,,,Horror|Realistic|Relaxing|Building|Atmospheric|Trains|Casual|City Builder|Moddable|Family Friendly|Driving|Level Editor|Sports|TrackIR|Simulation|Singleplayer|Sandbox|Open World
801780,"""Haters, kill them all!""",2018,,4,0.42857142857142855,0.23,,0.58,0.35,Indie|Action|Simulation|Casual
2377490,Psychiatric Hospital,2023,,5,1.5,,,,,Horror|PvE|First-Person|Atmospheric|Exploration|3D|Hidden Object|Walking Simulator|Singleplayer|Adventure|Simulation|Detective
2378840,HAELE 3D - Feet Poser Lite,2023,,7,7.5,,,,,Procedural Generation|Visual Novel|Level Editor|Dating Sim|Character Customization|Video Production|Female Protagonist|Early Access|Souls-like|Nudity|Photo Editing|Mature|Relaxing|Hentai|3D|Sexual Content|Simulation|Software|Realistic|Education|Anime|Cinematic|NSFW|Sandbox
317080,MotorSport Revolution,2015,,2,0.208955223880597,,,,,Racing|Simulation|Sports
706440,Cyborg Arena,2017,,4,0.5769230769230769,,,,,Racing|Casual|Cyberpunk|Indie|Action|Adventure|Simulation|FPS
2395260,Midnight Shift,2023,,7,8.5,,,,,Horror|Story Rich|First-Person|Action|Old School|Atmospheric|Walking Simulator|Psychological Horror|Comedy|FPS|Funny|3D|Survival Horror|Indie|Linear|Shooter|Singleplayer|Simulation|Dark
414470,Nightmare on Azathoth,2015,,5,1.0666666666666667,,,,,Psychological|Survival Horror|Lovecraftian|Survival|Indie|Action|Difficult|Adventure|Simulation
1629060,Colibri XR Immersive Art Gallery,2021,,7,4.0,,,,,Magic|Visual Novel|Adventure|Nature|VR|Atmospheric|Exploration|Controller|Mythology|Relaxing|Mystery|Casual|Fantasy|Cartoony|Simulation|Emotional|Hand-drawn|Colorful|Family Friendly
542940,Kickoff Legends,2016,,5,1.2142857142857142,,,,,Massively Multiplayer|Management|Casual|Free to Play|Simulation|Sports
615650,The Professor Presents: #GotHandles,2017,,7,3.4,,,,,Sports|Simulation|VR|Free to Play
657410,Electronics Circuits Simulator,2017,,5,1.5454545454545454,,,,,Indie|Simulation|Free to Play
752050,Virtual Reality Girls,2017,,5,1.0625,,,,,First-Person|Dating Sim|Adventure|VR|Exploration|Memes|Walking Simulator|Psychological Horror|Female Protagonist|Nudity|Mature|Hentai|Sexual Content|Casual|Indie|Singleplayer|Simulation|Cute|Anime|NSFW
818790,Stunt Hill,2018,,4,0.4186046511627907,,,,,Indie|Simulation|Racing|Sports
1884800,Omitted,2022,,5,0.75,,,,,Horror|Story Rich|First-Person|Action|Adventure|Atmospheric|Puzzle|Walking Simulator|Gore|Psychological Horror|3D|Mystery|Indie|Thriller|Singleplayer|Simulation|Psychological|Realistic|Dark|Cinematic
2179720,The Seekers: Survival,2023,,5,1.0588235294117647,3.07,3.44,3.59,0.52,First-Person|Zombies|Action|Resource Management|Adventure|Combat|Building|Exploration|Action RPG|RPG|FPS|Early Access|Crafting|Survival|Singleplayer|Simulation|Realistic|Loot|Open World|Sandbox
995720,Coffee VendoR,2019,,7,4.75,,,,,Simulation|VR|Casual|Free to Play
1697190,Do 11,2021,,7,3.5,0.44,,,-0.44,Story Rich|Visual Novel|Pixel Graphics|Adventure|Atmospheric|Puzzle|Multiple Endings|Text-Based|Mystery|Casual|Dark Humor|Simulation|Emotional|Choose Your Own Adventure|Dark Comedy|Drama|Dark|Interactive Fiction|Choices Matter|Conversation
539090,Clazer,2016,,6,2.5555555555555554,,,,,Sports|Simulation|VR|Early Access
1631790,Dawnbreaker - Aeon's Reach,2021,,5,1.263157894736842,,,,,Visual Novel|Action-Adventure|Action|Dating Sim|Futuristic|Adventure|Atmospheric|Romance|Cyberpunk|Multiple Endings|3D|Casual|Fantasy|Simulation|Choose Your Own Adventure|Space|Colorful|Choices Matter|Immersive Sim|Sci-fi
1901970,One Step After Fall,2022,,7,4.8,,,,,Drama|Story Rich|First-Person|Choices Matter|3D|Exploration|Casual|Indie|Walking Simulator|Adventure|Simulation|Singleplayer|Open World
840580,Virtual Foosball,2019,,6,2.7777777777777777,,,0.53,0.53,Casual|Free to Play|Indie|Action|Sports|Simulation|Early Access
559920,Broken Blue,2016,,5,2.0,,,,,Casual|Free to Play|Indie|Simulation|VR
700440,Jellyfish,2017,,5,1.25,0.8,,,-0.8,RPG|Relaxing|Procedural Generation|Atmospheric|Casual|Indie|Action|Experimental|Adventure|Nature|Simulation|Beautiful
745710,SMACKHEAD,2017,,4,0.6,,,1.0,1.0,Indie|Action|Simulation|Casual
546820,Pony World 2,2017,,5,1.4782608695652173,,,,,Indie|Simulation|Casual
347060,Pro Basketball Manager 2016,2016,,5,1.0810810810810811,,,,,Simulation|Management|Basketball|Sports
818410,Space Hole 2018,2019,,7,6.666666666666667,,,,,Space Sim|Action|Adventure|Platformer|Exploration|Puzzle|Early Access|Flight|3D|Indie|Psychedelic|Precision Platformer|Simulation|Space|Colorful|Abstract|3D Platformer|Third Person|Stylized|Metroidvania
499610,Copter and Sky,2016,,5,1.7083333333333333,,,,,Casual|Indie|Action|Simulation|VR
657120,Flix and Chill 2: Millennials,2017,,7,5.25,1.17,1.67,2.83,1.6600000000000001,Indie|Simulation|Casual
919690,Click and Manage Tycoon,2018,,5,0.9347826086956522,,,0.42,0.42,Indie|Simulation|Casual
1651780,Sophie's Safecracking Simulator,2021,,8,17.333333333333332,,,,,Realistic|Physics|3D|Education|Hacking|Puzzle|Tutorial|Controller|Simulation|Singleplayer
549740,Indie Game Sim,2016,,8,8.833333333333334,,,,,Platformer|Indie|Action|Pixel Graphics|Simulation
359630,Independence War® 2: Edge of Chaos,2015,83,6,2.8,26.5,,,-26.5,Space|Simulation|Space Sim|Action
388360,Shoppy Mart: Steam Edition,2015,,6,2.24,,,,,Indie|Simulation|Casual
589280,Stunt Kite Masters VR,2017,,8,14.5,,,,,Action|Simulation|VR|Sports
1974220,Eden Island,2022,,5,2.0303030303030303,,,,,Action|Adventure|Building|Exploration|RPG|Early Access|Crafting|Mining|Casual|Survival|Indie|Simulation|Hunting|Online Co-Op|Open World Survival Craft|Agriculture|Archery|Open World|Sandbox
276360,Riding Star - Horse Championship!,2014,,5,1.9411764705882353,4.21,,,-4.21,Casual|Family Friendly|Sports|Horses|Simulation
368600,Terra Nova: Strike Force Centauri,2015,,8,16.75,8.29,11.97,12.3,4.010000000000002,Sci-fi|Classic|Immersive Sim|Action|Mechs|Tactical|Singleplayer|Simulation|FPS|FMV
391520,Labyrinth Simulator,2015,,5,1.152542372881356,,,,,Memes|Indie|Illuminati|Simulation|Early Access
462590,Taekwondo Grand Prix,2018,,8,4.466666666666667,,,,,Combat|Martial Arts|3D|3D Fighter|Multiplayer|Character Customization|Fighting|Action|2D Fighter|Singleplayer|Sports|Local Multiplayer|Stylized|Simulation|PvP
1749200,Hostile Planet: Survival,2022,,5,2.125,,,,,Sandbox|Violent|Crafting|Aliens|Building|First-Person|3D|Survival|Open World Survival Craft|Action|Adventure|Simulation|Singleplayer|FPS|Open World|Early Access
476930,FourChords Guitar Karaoke,2016,,6,2.875,,,,,Rhythm|Music|Education|Casual|Indie|Simulation|Early Access
356180,Time Machine VR,2016,58,5,1.6744186046511629,3.0,5.0,7.0,4.0,Time Travel|Time Manipulation|First-Person|Atmospheric|Exploration|Underwater|Education|Mystery|Science|Indie|Controller|Singleplayer|Adventure|Dinosaurs|Simulation|VR|Sci-fi|Early Access
711210,StepX,2017,,6,3.65,,,,,Indie|Simulation|Casual|Music
1993030,Clown For Speed,2022,,8,5.5,,,,,Realistic|Racing|Physics|Atmospheric|3D|Automobile Sim|Multiplayer|First-Person|Third Person|Immersive Sim|Driving|Immersive|Controller|Simulation|Singleplayer|Sandbox
1629830,Research Story,2023,,8,11.571428571428571,,,,,Pixel Graphics|Creature Collector|Cozy|Building|Exploration|Character Customization|Collectathon|RPG|Early Access|Relaxing|Crafting|Casual|Life Sim|Simulation|Farming Sim|Cute|Agriculture|Open World|Sandbox
420950,Time Tenshi (2015),2015,,6,3.0,,,2.64,2.64,Mature|Nudity|Visual Novel|Memes|Anime|Sexual Content|Indie|Dating Sim|Adventure|Female Protagonist|Simulation
967410,Creatures Inc,2019,,5,1.267605633802817,,,,,Violent|Building|Online Co-Op|Massively Multiplayer|Exploration|Multiplayer|Survival|Third Person|Indie|Action|Co-op|Simulation|Singleplayer|Sandbox|Open World|Early Access
606490,Duck Life 6: Space,2017,,8,5.411764705882353,,,,,Racing|Casual|Indie|Sports|Simulation
344810,Total Extreme Wrestling 2010,2015,,6,3.5185185185185186,,,,,Simulation|Wrestling|Management|Sports
975640,Adolf Hitler Humiliation Simulator,2019,,8,4.478260869565218,,,,,Nudity|Violent|First-Person|Atmospheric|3D|Memes|Experience|World War II|Walking Simulator|Psychological Horror|Experimental|Simulation|Singleplayer
1345760,Matchpoint - Tennis Championships,2022,,5,2.0,12.26,13.09,,-12.26,Realistic|PvP|Physics|3D|Multiplayer|Third Person|Character Customization|Tactical|Competitive|Controller|Local Multiplayer|Sports|Simulation|Singleplayer|Tennis
473910,The Nest,2016,,5,1.6428571428571428,,,,,Indie|Action|Sports|Simulation|VR|Early Access
445800,Love Language Japanese,2019,,8,4.354838709677419,8.4,15.44,25.0,16.6,Nudity|Visual Novel|Education|Sexual Content|Casual|Anime|Indie|Dating Sim|Adventure|Simulation
1692700,SimplePlanes VR,2021,,8,4.548387096774194,,,,,Automobile Sim|Action|Military|VR|Physics|Exploration|Controller|Transportation|Racing|Flight|3D|Vehicular Combat|Shooter|Simulation|Realistic|Combat Racing|Open World|Sandbox|War|Sci-fi
317300,Roommates,2014,,6,2.546875,4.77,9.35,12.59,7.82,Horror|Visual Novel|Dating Sim|Adventure|Romance|Free to Play|Otome|Female Protagonist|Comedy|Multiple Endings|Nudity|Mature|Funny|Sexual Content|Indie|Singleplayer|Simulation|Choose Your Own Adventure|Interactive Fiction|Choices Matter|Anime
1584830,Duck Creator,2021,,8,15.416666666666666,0.07,0.08,0.1,0.03,Pixel Graphics|Building|Management|Memes|Character Customization|Psychological Horror|Early Access|Multiple Endings|Clicker|Funny|3D|Casual|Indie|Singleplayer|Simulation|Colorful|Cute|Immersive Sim|Sandbox
1069190,Flight Of Nova,2022,,8,25.555555555555557,,,,,Space Sim|Spaceships|Futuristic|6DOF|Physics|Atmospheric|Exploration|Controller|Early Access|Transportation|Flight|3D|Singleplayer|Simulation|Space|Realistic|Immersive Sim|Open World|Sandbox|Sci-fi
1996210,Sakura Hime 3,2022,,8,19.357142857142858,0.25,,,-0.25,Mature|Nudity|Idler|Visual Novel|Hentai|Sexual Content|Casual|Anime|Puzzle|Indie|NSFW|Singleplayer|Otome|Female Protagonist|Simulation|RPG|FPS|Cats
1599250,BORIS RUSSIAN BEAR,2021,,8,6.117647058823529,,,,,Hero Shooter|Action-Adventure|Action|Adventure|Atmospheric|Third-Person Shooter|RPG|Funny|Casual|Survival|Indie|Shooter|Singleplayer|Simulation|Arena Shooter|Colorful|World War II|Third Person|Open World|Sandbox
1282770,Virtual Presenter Pro,2020,,,,,,,,First-Person|Casual|Indie|Software Training|Simulation|VR|Early Access
1227190,sotas/时空幽灵,2020,,,0.5,,,,,RPG|Casual|Indie|Action|Adventure|Simulation
1283920,Advanced creator of labyrinths,2020,,,1.0,,,,,Relaxing|Procedural Generation|First-Person|Exploration|3D|Puzzle|Casual|Indie|Walking Simulator|Action|Adventure|Simulation|Singleplayer
1445360,MUZEGATE,2020,,,0.5,,,,,First-Person|Action-Adventure|Adventure|Soundtrack|Cyberpunk|Walking Simulator|Surreal|3D|Casual|Stylized|Cartoony|Psychedelic|Singleplayer|Simulation|Realistic|Abstract|3D Platformer|Music|Anime|Cartoon|Cinematic|Minimalist|Open World|Sandbox|Sci-fi
1251380,Bottle Journey,2023,,,1.5,,,,,3D Platformer|Exploration|Difficult|Adventure|Simulation|Early Access
1461410,Ring Miner,2020,,,3.0,,,,,Robots|Procedural Generation|Physics|Flight|3D|Space Sim|Mining|Third Person|Indie|Singleplayer|Open World|Simulation|Sci-fi|Early Access
969940,Car Transporter 2013,2019,,,0.6666666666666666,,,,,Simulation
1268330,Enhance VR,2020,,,1.3333333333333333,17.37,37.73,77.0,59.629999999999995,Minigames|Casual|Indie|Simulation|VR
1769780,The Graffiti Creator,2021,,5,0.7142857142857143,,,,,1980s|Software|Realistic|Crafting|Automation|Colorful|Hand-drawn|Exploration|Typing|Management|Casual|Stylized|Character Customization|Indie|Level Editor|Simulation|Singleplayer
536370,Percussive VR,2020,,6,1.75,,,,,Music|Casual|Singleplayer|Simulation|VR|Early Access
1063110,The Nine Lives of Nim: Fortune's Fool,2019,,,7.0,1.13,,,-1.13,Magic|Visual Novel|Romance|Investigation|Female Protagonist|RPG|Multiple Endings|Relaxing|Casual|Fantasy|Indie|Life Sim|Simulation|Emotional|Choose Your Own Adventure|Supernatural|Hand-drawn|Interactive Fiction|Medieval|Choices Matter|Cats
1126120,BOSS AI,2020,,,3.5,0.32,,,-0.32,Utilities|3D|Science|Immersive Sim|Artificial Intelligence|Co-op|Simulation|Sandbox
1259330,Stolen Rage,2020,,7,5.0,,,,,Robots|Casual|Indie|Action|Mechs|Adventure|Simulation
1470220,Movie Tycoon Simulator 2020,2020,,7,5.0,,,,,Building|Management|Capitalism|Retro|Pixel Graphics|Singleplayer|Simulation
924770,Colory Engine,2020,,5,1.7142857142857142,,,,,Relaxing|Hand-drawn|Audio Production|Casual|Indie|Video Production|Singleplayer|Simulation|VR
675270,Rockets are Super Hard,2020,,7,4.333333333333333,,,,,Fast-Paced|Multiplayer|Atmospheric|Team-Based|Puzzle|Science|Co-op|Local Co-Op|Asynchronous Multiplayer|Local Multiplayer|Party|Early Access|Casual|Tabletop|Indie|Cartoony|Simulation|Space|Minimalist|Difficult|4 Player Local|Board Game
1447900,Gold Dust,2020,,5,1.4545454545454546,,,,,Horror|First-Person|Action|Pixel Graphics|Old School|Adventure|Atmospheric|Exploration|Gore|Comedy|3D|Casual|Survival|Indie|Shooter|Perma Death|Singleplayer|Simulation|Medieval|Minimalist
1067080,BH Trials,2020,,7,8.5,,,,,Automobile Sim|Driving|Parkour|Platformer|Physics|Puzzle|Controller|Co-op|Local Co-Op|Racing|3D|Indie|Sports|Singleplayer|Simulation|3D Platformer|Intentionally Awkward Controls|Third Person|Minimalist|Difficult|4 Player Local
1467740,Pocket Plants,2020,,5,1.3076923076923077,,,,,Relaxing|Colorful|Cute|Exploration|3D|Casual|Free to Play|Stylized|Indie|Immersive Sim|Nature|Simulation|Singleplayer
1519560,Coin Flipping Simulator for Probability and Statistics,2021,,7,17.0,,,,,Software|Realistic|3D|Education|Casual|Free to Play|Indie|Simulation
1457540,Beautiful Masseuse,2020,,5,0.7916666666666666,,,,,Mature|JRPG|Character Action Game|Nudity|3D Platformer|Modern|3D|Sexual Content|Strategy RPG|Third Person|Indie|Character Customization|Singleplayer|Otome|Simulation|RPG
1416210,Pantyhose Test Girl,2020,,5,1.1111111111111112,,,,,Nudity|Idler|Realistic|3D|Sexual Content|Strategy RPG|Third Person|Indie|Character Customization|Singleplayer|Life Sim|Simulation|RPG
1322180,DriftZ,2020,,6,2.3076923076923075,3.45,5.32,8.76,5.31,PvE|Post-apocalyptic|Colorful|Dark|Atmospheric|Music|Addictive|Casual|Zombies|Third Person|Indie|Action|Driving|Controller|Top-Down|Simulation|Singleplayer|Early Access
1203650,Blood Metal,2020,,5,0.8867924528301887,,,,,Fast-Paced|Action|Adventure|Fighting|Tactical|Gore|FPS|Early Access|1980s|Destruction|Casual|Survival|Indie|Retro|Blood|Shooter|Singleplayer|Simulation|Bullet Time|Violent
1174090,Unicorn Tails,2020,,8,14.4,,,,,RPG|Story Rich|Lore-Rich|Exploration|Casual|Fantasy|Indie|Family Friendly|Simulation|Adventure|Horses|Open World|Singleplayer|Early Access
1501490,Ship Handling Simulator,2021,,8,8.222222222222221,,,,,Transportation|Sailing|Exploration|3D|Education|Indie|Singleplayer|Simulation
1404530,RoboSkate,2020,,8,6.916666666666667,2.75,,,-2.75,Skateboarding|Co-op Campaign|Action-Adventure|Action|Adventure|Platformer|Physics|Puzzle|Split Screen|Co-op|Local Co-Op|Funny|Short|Singleplayer|Simulation|3D Platformer|Third Person|Difficult|4 Player Local
1118880,Rituals in the Dark,2019,,8,6.769230769230769,4.33,,,-4.33,Visual Novel|Romance|Anime|Indie|Simulation
1527060,Cat Gets Medieval,2021,,8,22.0,,,,,Magic|Action-Adventure|Multiplayer|Action|Adventure|Parkour|Exploration|Action RPG|Comedy|Open World|Early Access|Funny|3D|Casual|Fantasy|Cartoony|Singleplayer|Simulation|3D Platformer|Cute|Online Co-Op|Medieval|Third Person|Family Friendly|Stylized|Sandbox|Cats
1071940,Streamer's Life,2019,,6,3.0,,,,,Realistic|Memes|Survival|Indie|Simulation|RPG
1684840,Hot Tub Simulator,2021,,8,4.625,,,,,Mature|Nudity|Idler|Cute|Hentai|3D|Sexual Content|Casual|Anime|NSFW|Life Sim|Female Protagonist|Simulation|Singleplayer|Sandbox
1719180,Gobby McGobblenutz Presents - The Questionably Quirky Quiz Show,2021,,8,39.666666666666664,,,,,Horror|Story Rich|Visual Novel|Pixel Graphics|Adventure|Atmospheric|Memes|Comedy|Dark Fantasy|Multiple Endings|Tabletop|Life Sim|Simulation|Choose Your Own Adventure|Dark Comedy|Interactive Fiction|Choices Matter|Immersive Sim|Conspiracy
1367690,Tony Stewart's All-American Racing,2020,,8,4.535714285714286,,,,,Racing|Physics|First-Person|3D|Automobile Sim|Multiplayer|Split Screen|Third Person|Character Customization|Offroad|Driving|America|Local Multiplayer|Sports|Simulation|Singleplayer
856850,AFL Evolution 2,2020,,8,4.15625,,,30.83,30.83,Football|Realistic|Online Co-Op|3D|Football (American)|Multiplayer|Character Customization|Singleplayer|Sports|Co-op|Local Co-Op|Simulation|4 Player Local|Local Multiplayer|PvP
773840,DRAG Outer Zones,2020,,6,2.564516129032258,,,,,Automobile Sim|Multiplayer|Action|Driving|Futuristic|Physics|Split Screen|Competitive|Early Access|Offroad|Racing|3D|Indie|Singleplayer|Simulation|PvP|Realistic|Sports|Sci-fi
1301950,Time Loader,2021,79,8,6.023255813953488,2.71,3.65,5.67,2.96,Action-Adventure|Action|Futuristic|Old School|Adventure|Platformer|Physics|Atmospheric|Exploration|Puzzle|Controller|Multiple Endings|Relaxing|Racing|3D|Casual|Indie|America|Singleplayer|Simulation|Emotional|Time Travel|Time Manipulation|Drama|Colorful|3D Platformer|Cute|Interactive Fiction|Choices Matter|Third Person|Family Friendly|Stylized|Cats
760640,Tennis Elbow 4,2021,,8,13.0,,,,,Multiplayer|Modern|Split Screen|Co-op|Local Co-Op|Local Multiplayer|Early Access|1980s|3D|Indie|Short|Sports|Singleplayer|Simulation|PvP|Realistic|Online Co-Op|4 Player Local|Tennis
1202550,Zombie Busters VR,2020,,,,,,,,VR|Casual|Indie|Action|Adventure|Simulation|FPS
1093850,JoustMania,2019,,7,4.5,,,,,Casual|Free to Play|Indie|Sports|Simulation
1204870,1,2019,,5,1.2142857142857142,1.17,2.2,5.63,4.46,Horror|Story Rich|Visual Novel|First-Person|Adventure|Atmospheric|Exploration|Puzzle|Free to Play|Walking Simulator|Gore|Psychological Horror|Mystery|Indie|Short|Singleplayer|Simulation|Emotional|Realistic|Drama|Dark|Interactive Fiction|Violent|Lovecraftian|Sci-fi
1221590,Formula Car Racing Simulator,2020,,6,2.3333333333333335,,,,,Racing|Character Customization|Indie|Action|Sports|Adventure|Simulation
1133990,"""Calm Down, Stalin - VR""",2019,,8,21.0,,,,,Atmospheric|Funny|Politics|Casual|World War II|Indie|Comedy|Simulation|VR|Cold War
1131750,Alien Squatter,2019,,8,13.4,,2.43,,,RPG|Indie|Pixel Graphics|Simulation|Sandbox
1085150,Golf Defied,2019,,5,1.951219512195122,,,,,Massively Multiplayer|Casual|Multiplayer|Indie|Sports|Simulation
964210,Mr Husky,2019,,8,12.714285714285714,,,,,Casual|Indie|Action|Adventure|Simulation|Early Access
977640,Happy toys,2018,,5,2.02,,,0.18,0.18,Mature|Nudity|Utilities|Sexual Content|Casual|Anime|Indie|Adventure|Simulation|Singleplayer
697490,Space Wrangler,2017,,,,,,,,Space|Racing|Physics|Flight|Atmospheric|Space Sim|Casual|Science|Indie|Adventure|Simulation|Sci-fi|Early Access
533920,Battle Tank Armada,2016,,,0.25,,,,,Action|Simulation
