steam_appid,name,developers,publishers,categories,genres,required_age,n_achievements,platforms,is_released,release_date,additional_content,total_reviews,total_positive,total_negative,review_score,review_score_desc,positive_percentual,metacritic,is_free,price_initial (USD)
1580020,Mimesis - Prop hunt hide and seek,['ClockNotionStudio'],['ClockNotionStudio'],"['Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op']","['Casual', 'Indie']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
1580040,Trial of Two,['Oilcatz'],['Oilcatz'],"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Full controller support', 'Family Sharing']",['Action'],0,0,['windows'],True,2021-12-23 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,False,8.99
1580090,Galaxy ONE,['ZombEYE Games'],['ZombEYE Games'],"['Single-player', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'Early Access']",0,0,['windows'],True,2021-04-16 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,False,17.99
1580140,Tiddy Bounce,['Kevin'],['Kevin'],"['Single-player', 'Family Sharing']",['Casual'],0,0,['windows'],True,2021-04-16 00:00:00,[],3,3,0,0.0,3 user reviews,100.0,0,False,1.99
1580210,Cute Dark Elves,['Kotovodk Studio'],['Kotovodk Studio'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Casual', 'Indie']",0,40,['windows'],True,2021-04-25 00:00:00,"['Cute Dark Elves Soundtrack', 'Cute Dark Elves - Artbook 18+']",27,25,2,7.0,Positive,92.6,0,False,0.99
1580240,Rune Factory 4 Special,['Marvelous Inc.'],"['XSEED Games', 'Marvelous USA, Inc.', 'Marvelous']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']",['RPG'],0,38,['windows'],True,2021-12-07 00:00:00,[],845,771,74,8.0,Very Positive,91.2,0,False,29.99
1580250,Pearls of the Oceans,['Group Launch Inc.Booster Play'],['Group Launch Inc.Booster Play'],"['Single-player', 'Family Sharing']","['Adventure', 'Casual', 'Indie']",0,0,['windows'],True,2021-10-04 00:00:00,[],1,1,0,0.0,1 user reviews,100.0,0,False,0.99
1580260,"Agoraphobia ""Knock Knock""",['Tainted Games'],['Tainted Games'],"['Single-player', 'Steam Achievements', 'Family Sharing']",['Indie'],0,21,['windows'],True,2021-04-06 00:00:00,[],15,6,9,5.0,Mixed,40.0,0,False,0.99
1580290,Mad Cart,['Dmitrijs Lapins'],['Dmitrijs Lapins'],"['Single-player', 'Family Sharing']","['Action', 'Casual', 'Indie']",0,0,['windows'],True,2021-10-14 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,False,0.99
1580300,Witchcraft U,['Choice of Games'],['Choice of Games'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']",['RPG'],0,45,"['windows', 'mac', 'linux']",True,2021-12-09 00:00:00,[],12,8,4,5.0,Mixed,66.7,0,False,5.99
1580330,Cosmica,['NeuroJump'],['NeuroJump'],"['Single-player', 'Steam Achievements', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']","['Indie', 'Strategy', 'Early Access']",0,21,['windows'],True,2021-04-30 00:00:00,[],2,2,0,0.0,2 user reviews,100.0,0,False,6.99
1580340,Aventura Pisicului Pierdut,"['Dragut Stefan', 'Aurora Boreala']",['Dragut Stefan'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Adventure', 'Casual', 'Indie']",0,18,['windows'],True,2021-04-19 00:00:00,['Support Donation'],6,6,0,0.0,6 user reviews,100.0,0,False,2.99
1579450,DVOREC,['Amyvar Production'],['Amyvar Production'],"['Single-player', 'Family Sharing']","['Adventure', 'Casual', 'Indie']",0,2,['windows'],True,2021-04-12 00:00:00,[],1,0,1,0.0,1 user reviews,0.0,0,False,0.99
1579490,Dangerous Chris,['CGN Studios'],['CGN Studios'],"['Single-player', 'Family Sharing']","['Action', 'Indie']",0,11,['windows'],True,2021-04-10 00:00:00,[],6,5,1,0.0,6 user reviews,83.3,0,False,0.99
1579550,Deerstalker,['Voids Within'],['Voids Within'],"['Single-player', 'Partial Controller Support']","['Adventure', 'Indie', 'RPG', 'Simulation']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
1579570,Champion Battlegrounds,"[""John's Project""]","[""John's Project""]","['Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards']","['Action', 'Indie', 'RPG', 'Strategy']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
1579610,Ragdoll Funhouse,['Birdmask Studio LTD'],['Birdmask Studio LTD'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Family Sharing']","['Action', 'Casual', 'Indie', 'Sports']",0,8,['windows'],True,2022-06-10 00:00:00,[],2,1,1,0.0,2 user reviews,50.0,0,False,1.99
1579650,NULLPTR,['Jeferson Silva'],['Jeferson Silva'],"['Single-player', 'Full controller support', 'Steam Cloud']","['Action', 'Adventure', 'Indie']",0,0,"['windows', 'linux']",False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
1579680,Host 714,['Tengukaze Studio'],['Tengukaze Studio'],"['Single-player', 'Full controller support', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'RPG']",0,11,['windows'],True,2021-06-22 00:00:00,[],4,4,0,0.0,4 user reviews,100.0,0,False,4.99
1579690,Void Surfer,['Seared Entertainment'],['Seared Entertainment'],"['Single-player', 'Family Sharing']",['Action'],0,0,['windows'],True,2021-04-07 00:00:00,[],2,1,1,0.0,2 user reviews,50.0,0,False,7.99
1579710,NaÀra: Contos de Resistência,['Rebuliço Studios'],['Rebuliço Studios'],"['Single-player', 'Full controller support', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'Early Access']",0,0,['windows'],True,2022-01-30 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,False,7.99
1579720,Sol Dorado Heist,['Megalixir Games'],['Megalixir Games'],"['Single-player', 'Family Sharing']","['Casual', 'Indie', 'Simulation']",0,0,['windows'],True,2021-04-23 00:00:00,[],3,2,1,0.0,3 user reviews,66.7,0,False,4.99
1579800,Hundreds of Mysteries:Wendy's Home2,"['KKK', 'QZQ Studio']",['QZQ Studio'],"['Single-player', 'Partial Controller Support', 'Family Sharing']",['Indie'],0,0,['windows'],True,2022-02-01 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,False,0.99
1579850,夏まつりのハナビィ Hanaby's Summer Festival,['Enigmatic Network'],['Enigmatic Network'],"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie']",0,22,"['windows', 'mac']",True,2021-07-16 00:00:00,"[""Hanaby's Summer Festival - OST""]",8,8,0,0.0,8 user reviews,100.0,0,False,19.99
1579880,The Light Brigade,['Funktronic Labs'],['Funktronic Labs'],"['Single-player', 'Steam Achievements', 'Tracked Controller Support', 'VR Only', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","['Action', 'RPG', 'Strategy']",0,24,['windows'],True,2023-02-22 00:00:00,[],664,595,69,8.0,Very Positive,89.6,0,False,24.99
1578990,Midnight Girl,['Italic'],['Italic'],"['Single-player', 'Family Sharing']","['Adventure', 'Casual', 'Indie']",0,0,"['windows', 'mac']",True,2023-10-06 00:00:00,[],92,85,7,8.0,Very Positive,92.4,0,False,14.99
1579000,Super Head Ball,['Seth van Heijster'],['Seth van Heijster'],"['Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Remote Play Together', 'Family Sharing']","['Action', 'Indie']",0,17,['windows'],True,2021-12-17 00:00:00,[],9,9,0,0.0,9 user reviews,100.0,0,False,5.99
1579010,狗蛋神冒险-搞笑的声控冒险,['ZQZ'],['ZQZ'],"['Single-player', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,0,"['windows', 'mac']",True,2021-04-23 00:00:00,[],2,2,0,0.0,2 user reviews,100.0,0,False,1.99
1579100,Dungeon and Gravestone,['Wonderland Kazakiri inc.'],['Wonderland Kazakiri inc.'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Action', 'Indie', 'RPG']",0,23,"['windows', 'mac']",True,2021-04-22 00:00:00,[],2,0,2,0.0,2 user reviews,0.0,0,False,24.99
1579170,Hentai Muse,['Reddiamondgames'],[' Reddiamondgames'],"['Steam Achievements', 'Family Sharing']","['Casual', 'Indie']",0,8,['windows'],True,2021-07-16 00:00:00,[],2,2,0,0.0,2 user reviews,100.0,0,False,0.99
1579190,Daenerys Miracle,['SeedWall'],['SeedWall'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,27,['windows'],True,2021-04-07 00:00:00,[],9,8,1,0.0,9 user reviews,88.9,0,False,0.99
1579200,Renova,['Teutonic Games'],['Teutonic Games'],"['Single-player', 'Multi-player', 'PvP', 'LAN PvP', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",0,0,['windows'],True,2021-07-20 00:00:00,[],2,1,1,0.0,2 user reviews,50.0,0,False,8.99
1579210,Riot Control Simulator,['Corpix Games'],"['Games Box', 'PlayWay S.A.', 'Ultimate Games S.A.']","['Single-player', 'Steam Achievements']","['Action', 'Casual', 'Indie', 'Simulation']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
1579250,Tactical Battle Chronicles: Prelude to a War,['Andrew Gardner'],['Andrew Gardner'],"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Indie', 'RPG', 'Strategy']",0,8,"['windows', 'mac', 'linux']",True,2021-04-07 00:00:00,[],0,0,0,0.0,No user reviews,0.0,0,False,14.99
1579260,Disc Golf Valley VR,['Spinoff Games'],['Spinoff Games'],"['Single-player', 'Tracked Controller Support', 'VR Only', 'Family Sharing']","['Casual', 'Simulation', 'Sports', 'Early Access']",0,6,['windows'],True,2021-05-19 00:00:00,[],67,46,21,5.0,Mixed,68.7,0,False,19.99
1579280,The Last Worker,"['Oiffy', 'Wolf & Wood Interactive Ltd']",['Wired Productions'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Tracked Controller Support', 'VR Supported', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",0,31,['windows'],True,2023-03-30 00:00:00,['The Last Worker Soundtrack'],22,15,7,5.0,Mixed,68.2,0,False,19.99
1579300,Birb Café,['Birbgames'],['Birbgames'],"['Single-player', 'Steam Cloud', 'Family Sharing']","['Casual', 'Indie', 'Simulation']",0,0,"['windows', 'linux']",True,2022-05-12 00:00:00,[],14,11,3,6.0,Mostly Positive,78.6,0,False,9.99
1579310,Light Infantry,['isonosuke'],['isonosuke'],"['Single-player', 'Full controller support', 'Family Sharing']","['Action', 'Indie']",0,3,['windows'],True,2021-08-03 00:00:00,['Light Infantry Soundtrack'],1,0,1,0.0,1 user reviews,0.0,0,False,8.99
1579320,Futanari of the Amazon,['owlyboi'],['owlyboi'],"['Single-player', 'Family Sharing']",['Adventure'],0,0,['windows'],True,2021-04-08 00:00:00,[],40,30,10,6.0,Mostly Positive,75.0,0,False,0.99
1579330,of pawns & kings,['monkey mac jones adventures UG ( Haftungsbeschraenkt)'],['monkey mac jones adventures UG ( Haftungsbeschraenkt)'],['Single-player'],"['Adventure', 'Indie']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
1579380,Shadow Tactics: Aiko's Choice,['Mimimi Games'],['Daedalic Entertainment'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Indie', 'Strategy']",83,44,"['windows', 'linux']",True,2021-12-06 00:00:00,"[""Shadow Tactics: Blades of the Shogun - Aiko's Choice - Soundtrack""]",1088,1018,70,8.0,Very Positive,93.6,83,False,19.99
1578500,Starless,['Petr Sapozhnikov'],[],"['Single-player', 'Steam Achievements', 'Full controller support', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'Strategy']",0,15,['windows'],True,2022-08-25 00:00:00,[],18,17,1,7.0,Positive,94.4,0,False,7.99
1578520,Samurai Zero,['Neo Interactive'],['Neo Interactive LLC'],"['Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'In-App Purchases']","['Action', 'Indie']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
1578540,A Night Before the Deadline,['Harentius'],['Harentius'],"['Single-player', 'Steam Achievements', 'Family Sharing']",['Indie'],0,6,"['windows', 'linux']",True,2021-06-01 00:00:00,[],1,0,1,0.0,1 user reviews,0.0,0,False,3.99
1578550,Aero Battle,['Stas Paty9mkin'],['Piece Of Voxel'],"['Single-player', 'Family Sharing']","['Casual', 'Indie', 'Simulation']",0,0,['windows'],True,2021-03-31 00:00:00,[],1,0,1,0.0,1 user reviews,0.0,0,False,9.99
1578570,Destroy Geometric Shapes,['Sprovieri Games'],['Sprovieri Games'],"['Single-player', 'Family Sharing']",['Casual'],0,13,['windows'],True,2021-04-01 00:00:00,['Destroy Geometric Shapes Soundtrack'],13,11,2,7.0,Positive,84.6,0,False,0.99
1578660,80s Volleyball,['Igor Ayello Borges'],['Igor Ayello Borges'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Casual', 'Indie', 'Sports']",0,13,['windows'],True,2021-06-03 00:00:00,[],8,6,2,0.0,8 user reviews,75.0,0,False,0.99
1578700,Fruit Row,['Laush Dmitriy Sergeevich'],['Laush Studio'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Casual', 'Indie']",0,5,['windows'],True,2021-03-31 00:00:00,[],10,9,1,7.0,Positive,90.0,0,False,24.99
1578710,REDITUM,['EBStar'],['EBStar'],"['Single-player', 'Family Sharing']","['Indie', 'Strategy']",0,0,['windows'],True,2021-08-08 00:00:00,[],2,2,0,0.0,2 user reviews,100.0,0,False,7.99
1578720,Scrabdackle,['jakefriend'],['Fellow Traveller'],['Single-player'],"['Action', 'Adventure', 'Indie']",0,0,"['windows', 'mac', 'linux']",False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
1578730,ParticuLights,['Tiny Dino LLC'],['Tiny Dino LLC'],"['Single-player', 'Family Sharing']",['Casual'],0,0,['windows'],True,2021-04-01 00:00:00,[],1,1,0,0.0,1 user reviews,100.0,0,False,2.99
1578760,Ember Knight Solitaire,['The Revills Games'],['The Revills Games'],"['Single-player', 'Steam Achievements', 'Family Sharing']",['Casual'],0,20,['windows'],True,2021-03-30 00:00:00,[],3,2,1,0.0,3 user reviews,66.7,0,False,4.99
1578860,Billionaire Lovers,['Ayacat Games'],['Ayacat Games'],"['Single-player', 'Partial Controller Support', 'Family Sharing']","['Casual', 'Indie', 'RPG']",0,9,"['windows', 'mac', 'linux']",True,2021-07-02 00:00:00,[],133,128,5,8.0,Very Positive,96.2,0,False,2.99
1578870,Shadowman®: Darque Legacy,['Blowfish Studios'],['Blowfish Studios'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",['Action'],0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
1578890,Murder at Midnight,"['Maaz Baig', 'Brad Patterson', 'Neelam Jani']",['Jovius Studios'],"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Family Sharing']","['Casual', 'Indie', 'Strategy', 'Early Access']",0,0,['windows'],True,2021-05-26 00:00:00,[],13,12,1,7.0,Positive,92.3,0,False,7.99
1578900,Jelly Party: Fire,['Jelly Studio'],['Jelly Studio'],"['Single-player', 'Family Sharing']","['Casual', 'Indie', 'Sports']",0,0,['windows'],True,2021-10-16 00:00:00,[],2,1,1,0.0,2 user reviews,50.0,0,False,1.99
1578920,CrateTastrophe,['Starstrike Studios'],['Starstrike Studios'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Indie', 'Strategy']",0,20,['windows'],True,2021-04-07 00:00:00,[],3,3,0,0.0,3 user reviews,100.0,0,False,1.99
1578940,Vampire Clans,['RockGame S.A.'],['RockGame S.A.'],"['Single-player', 'Steam Achievements']","['Action', 'RPG', 'Simulation', 'Strategy']",0,0,['windows'],False,Not Released,[],0,0,0,0.0,No user reviews,0.0,0,False,0.0
1578950,Lady in Mystery,['nolsoft'],['nolsoft'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Casual', 'Indie']",0,30,['windows'],True,2021-05-15 00:00:00,[],39,35,4,7.0,Positive,89.7,0,False,24.99
1578960,VAR: Exterminate,['VAR LIVE International Ltd'],['VAR LIVE International Ltd'],"['Single-player', 'Steam Achievements', 'Tracked Controller Support', 'VR Only', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Strategy', 'Early Access']",0,80,['windows'],True,2021-05-16 00:00:00,[],47,41,6,7.0,Positive,87.2,0,False,14.99
